customer_id,age,gender,annual_income,education,marital_status,city,state,country,postal_code,signup_date,purchase_frequency,avg_purchase_value,total_spent,days_since_last_purchase,favorite_payment_method,electronics_score,clothing_score,home_decor_score,beauty_score,sports_score,books_score,food_score,website_visits_per_month,avg_session_duration,mobile_app_usage,desktop_usage,items_viewed_per_visit,cart_abandonment_rate,email_engagement_rate,support_tickets,satisfaction_score
fa9a1df9,55,Female,118562,High School,Widowed,Welchborough,HI,US,02378,2024-06-18,12,19.53,234.41,28,Google Pay,40,53,52,37,58,41,69,6,14.06,33,60,23,43,37,1,7.8
d6dcce9d,26,Male,49274,PhD,Single,Bryanstad,NE,US,84687,2023-09-14,8,54.18,433.43,18,Credit Card,83,83,80,64,75,68,72,6,4.19,70,48,7,87,26,5,6.6
e9f9f8bc,54,Non-binary,53263,Associate Degree,Single,Amberhaven,GA,US,49583,2022-12-19,12,56.31,675.67,110,Google Pay,44,68,61,60,48,31,58,7,9.02,70,23,1,67,0,1,6.3
1c7711a3,45,Non-binary,59515,Associate Degree,Married,Port Teresa,IA,US,51781,2022-01-22,13,15.0,195.0,115,Credit Card,28,28,56,58,28,53,59,4,16.74,32,64,10,37,33,2,7.1
a625c3d8,33,Male,22956,PhD,Single,Evansville,ND,US,97875,2021-05-22,5,15.0,75.0,94,Apple Pay,73,68,82,78,75,65,61,3,14.81,46,47,16,53,42,2,6.3
5ba4626f,72,Non-binary,59938,PhD,Single,Meganview,MH,US,33487,2022-09-22,7,15.0,105.0,60,Debit Card,80,66,78,95,84,95,55,4,10.86,78,15,2,30,31,4,5.4
72b8f1cd,51,Male,54881,Bachelor Degree,Widowed,Deborahmouth,PR,US,60891,2021-01-20,5,83.48,417.4,35,Bank Transfer,99,94,96,73,65,99,81,3,17.47,64,32,13,52,69,2,6.5
a742e832,74,Male,43785,High School,Widowed,Kaylaburgh,IL,US,73701,2023-03-24,2,15.0,30.0,60,Google Pay,25,25,13,37,6,37,15,2,3.19,13,83,1,54,24,2,5.0
643c2c04,25,Non-binary,106389,Master Degree,Married,East Marcus,DE,US,25377,2021-01-19,9,60.63,545.66,96,Debit Card,42,37,52,47,37,23,24,7,17.83,41,67,13,41,37,2,8.6
3063461e,51,Male,75911,Master Degree,Divorced,East Amyview,AK,US,65315,2022-09-28,14,58.54,819.54,80,PayPal,55,63,80,56,56,76,62,7,12.56,20,64,8,64,31,1,7.1
1a25806b,35,Male,123629,Associate Degree,Widowed,Lake Dennisbury,WY,US,71053,2024-06-06,14,15.0,210.0,112,Debit Card,73,34,51,59,67,41,63,13,28.31,38,75,10,65,59,0,8.8
1fff06b9,36,Male,75518,High School,Single,West Thomasberg,CA,US,89893,2020-05-21,6,61.74,370.42,103,Debit Card,86,74,79,90,74,73,84,5,19.15,65,47,15,66,46,0,8.2
e98b60f6,47,Female,43922,PhD,Married,Brianaland,RI,US,08840,2020-11-06,9,15.0,135.0,40,Debit Card,66,64,80,73,68,53,59,5,16.84,39,59,1,61,0,2,6.5
93c93dff,28,Non-binary,188037,PhD,Divorced,Port Matthew,CT,US,41290,2024-04-02,8,15.0,120.0,23,Bank Transfer,53,54,59,51,46,64,80,2,15.29,10,88,1,51,17,0,8.5
fab8fdb7,31,Non-binary,50855,High School,Divorced,Micheleburgh,ID,US,83925,2023-05-07,7,15.0,105.0,19,PayPal,62,38,62,47,35,29,53,3,23.42,87,10,23,51,54,1,7.0
baaaa800,27,Male,88266,PhD,Divorced,New Eric,RI,US,44724,2021-08-24,10,29.22,292.15,91,PayPal,48,66,39,66,58,51,37,7,16.6,64,20,6,34,51,2,8.3
4d6ec1d2,25,Female,45720,High School,Widowed,Derekborough,LA,US,82596,2021-10-24,8,15.0,120.0,108,Debit Card,50,33,48,31,66,40,65,2,20.38,50,43,8,52,54,1,6.3
afe66994,23,Non-binary,85172,Master Degree,Single,Port Marciachester,WA,US,67134,2022-05-28,12,51.75,621.0,51,Debit Card,51,69,69,63,34,54,56,1,18.5,17,86,9,34,52,0,7.9
1a2d1a1e,41,Male,76570,Bachelor Degree,Divorced,Williamsberg,PA,US,32767,2023-04-22,12,15.0,180.0,40,Apple Pay,90,60,68,83,81,83,73,4,24.61,19,86,20,41,26,1,7.7
2c970e52,71,Non-binary,26599,PhD,Single,Stephaniefurt,LA,US,70789,2024-06-20,4,15.0,60.0,27,PayPal,63,51,34,67,54,35,30,1,11.07,38,62,1,39,0,2,4.2
909a6456,53,Female,32048,PhD,Married,South Carla,AZ,US,87385,2024-02-27,4,36.66,146.65,24,Apple Pay,53,49,20,37,55,37,49,1,12.23,59,41,5,69,51,2,5.4
300eaa19,68,Male,157066,Associate Degree,Divorced,East Jackborough,MA,US,86747,2023-08-05,11,37.65,414.1,82,Bank Transfer,37,48,56,41,61,45,31,2,9.19,9,93,5,62,62,0,6.9
299845f5,56,Non-binary,41670,Bachelor Degree,Widowed,East Rachelbury,AL,US,50467,2022-02-07,5,15.0,75.0,56,PayPal,70,47,63,72,76,41,56,4,6.8,7,77,14,45,0,1,5.7
64a7224f,47,Non-binary,45208,Associate Degree,Divorced,Jeffreyport,SC,US,96311,2024-05-11,3,15.0,45.0,7,PayPal,49,63,45,26,41,41,56,6,12.65,55,42,6,61,44,2,6.3
9d8438f1,67,Non-binary,41038,Associate Degree,Single,East Jay,ID,US,75000,2021-12-01,6,18.87,113.2,97,Debit Card,54,54,53,51,57,40,68,2,10.08,52,31,2,45,10,1,5.0
4ad10622,51,Female,49627,Bachelor Degree,Widowed,South Ashley,HI,US,36325,2022-12-19,9,29.28,263.48,44,Debit Card,19,15,38,20,18,41,45,3,26.98,74,38,13,68,45,1,6.5
973c4b49,62,Male,102382,Master Degree,Widowed,West Mary,MN,US,82189,2024-11-05,8,15.0,120.0,15,Debit Card,60,89,81,78,82,67,87,5,17.37,97,17,17,21,35,0,7.4
359b32de,29,Non-binary,103970,Bachelor Degree,Single,East Nicolefort,MS,US,63006,2021-02-06,21,35.97,755.27,105,Credit Card,22,23,28,33,22,27,22,13,29.19,100,0,19,42,37,0,8.4
9ae5a352,19,Female,48494,Master Degree,Single,West Carriefort,AK,US,82009,2024-03-04,5,49.24,246.18,14,Credit Card,82,87,53,80,57,66,52,5,8.62,0,86,4,51,63,3,6.1
0015b811,56,Male,34006,PhD,Married,West Oscarfort,MS,US,51408,2024-03-28,5,51.37,256.86,86,PayPal,6,10,18,38,23,23,11,2,5.65,94,11,1,62,0,1,5.7
f1134c4d,54,Male,52909,High School,Single,East Nathanielberg,OK,US,31557,2022-04-23,9,40.31,362.77,28,Bank Transfer,30,22,46,12,18,25,44,7,20.9,90,15,10,46,35,0,6.4
166c1938,29,Female,50396,High School,Married,Lake Vanessa,PA,US,93073,2020-08-05,11,35.47,390.17,46,Apple Pay,40,59,41,53,34,47,34,8,16.59,52,47,11,33,89,1,7.0
66ce9c5a,66,Female,115510,Bachelor Degree,Single,Hunterport,IL,US,56406,2024-10-24,12,58.48,701.78,42,Apple Pay,31,25,36,45,26,35,21,3,19.51,54,47,13,36,54,1,7.1
983a6c8c,72,Male,109550,Master Degree,Divorced,East Brenda,AZ,US,91054,2024-04-08,8,15.0,120.0,2,Bank Transfer,37,56,59,64,36,38,40,7,7.82,47,53,8,52,2,0,6.7
2878dcaa,22,Female,75060,Associate Degree,Divorced,South Thomasview,MA,US,26421,2024-02-25,7,15.0,105.0,77,Apple Pay,21,34,38,24,44,44,24,5,20.77,85,26,5,63,60,0,7.4
4a135bab,48,Non-binary,96882,PhD,Widowed,Crystalchester,RI,US,16471,2022-07-23,14,78.77,1102.8,66,PayPal,38,15,16,25,40,40,23,5,25.55,56,27,13,43,43,0,7.9
5fdfc4c1,65,Male,25837,High School,Widowed,Zamoramouth,NY,US,13029,2021-06-22,5,15.0,75.0,4,Debit Card,62,44,33,43,63,63,30,4,3.86,82,28,3,90,12,3,4.8
686db390,30,Female,36304,Master Degree,Widowed,West Jessicaborough,NC,US,66578,2022-06-12,8,15.0,120.0,34,Google Pay,55,55,22,23,48,28,45,6,27.76,47,58,4,94,28,1,6.6
c77a496c,20,Male,44755,Associate Degree,Divorced,Jamesmouth,LA,US,21852,2020-04-25,5,41.91,209.55,91,Debit Card,58,39,50,55,62,38,67,6,1.76,74,39,10,51,56,1,6.4
dbf751b3,48,Female,54501,PhD,Married,North Karen,MI,US,44824,2022-06-08,10,38.0,379.98,8,Apple Pay,47,53,40,55,38,34,36,7,13.25,14,84,9,45,30,0,6.5
6ab2e49c,71,Female,69590,Bachelor Degree,Single,North Jefferybury,FL,US,18546,2020-12-25,6,50.43,302.55,115,Bank Transfer,45,27,48,43,43,47,43,3,12.25,2,91,1,64,55,0,5.7
988803c4,59,Female,94362,PhD,Single,Josephstad,NY,US,51411,2021-06-01,8,35.9,287.2,9,PayPal,28,17,8,41,27,9,36,6,18.75,68,42,16,35,30,1,7.6
48a99d99,75,Female,61695,Bachelor Degree,Single,Lake Connieshire,FM,US,33574,2021-05-16,5,33.48,167.41,61,Google Pay,21,25,37,25,21,37,7,3,6.9,73,15,1,62,30,2,5.3
c222cd5e,49,Non-binary,43158,Bachelor Degree,Married,North Christina,FM,US,00536,2021-10-29,9,15.0,135.0,39,PayPal,39,58,67,31,61,40,45,1,12.67,25,81,18,56,17,0,6.3
055d291b,69,Male,75327,PhD,Single,South Gregville,CO,US,95503,2021-04-02,10,20.83,208.28,109,Google Pay,43,27,23,10,42,39,36,1,14.98,43,49,4,76,77,0,6.2
7bfc842e,50,Female,89318,Master Degree,Divorced,Harrisview,AK,US,88482,2024-02-26,12,39.34,472.14,54,Apple Pay,55,48,45,51,27,17,56,9,10.66,65,37,8,0,49,1,7.9
ed04c4f5,31,Non-binary,26567,Master Degree,Divorced,Dylanfort,TX,US,71577,2021-09-12,7,32.46,227.24,69,Google Pay,81,90,94,57,87,66,77,6,13.85,43,47,3,49,39,3,6.2
175c4d1a,72,Female,63783,Master Degree,Divorced,New Daletown,KS,US,72649,2020-06-14,4,15.0,60.0,107,Credit Card,53,66,57,58,50,56,78,2,10.32,20,69,6,46,17,4,5.5
dfaa92ab,30,Male,38533,Associate Degree,Divorced,North Heather,ME,US,32198,2022-09-03,8,35.26,282.07,63,Google Pay,54,29,39,37,44,35,28,6,10.18,23,81,14,43,52,1,6.5
50bdcfdc,59,Male,22196,Master Degree,Single,Reidshire,AZ,US,89514,2024-12-18,5,15.0,75.0,111,Credit Card,58,39,24,46,43,25,45,2,11.01,88,2,4,60,17,2,4.7
67baaa7d,54,Non-binary,106591,PhD,Single,Johnsonport,OH,US,92780,2022-05-08,14,76.96,1077.45,86,Google Pay,93,76,91,65,75,98,67,7,21.27,77,22,18,57,65,0,8.1
3741a8b4,65,Female,22846,Associate Degree,Widowed,Port Chase,NJ,US,64234,2024-01-20,4,15.0,60.0,19,Credit Card,24,28,39,37,27,48,14,1,1.49,50,43,6,57,17,2,4.5
6c854c31,52,Female,48413,Master Degree,Married,Samuelchester,CA,US,09043,2023-09-20,12,26.07,312.81,113,Debit Card,53,46,42,24,61,25,26,5,9.87,66,28,12,26,45,1,6.4
d3295415,42,Female,43694,Bachelor Degree,Single,Wilsonton,IN,US,27036,2022-04-11,8,15.0,120.0,111,Debit Card,82,78,54,79,70,73,59,5,8.32,90,5,10,59,42,1,6.5
1a7f753e,73,Male,61044,Master Degree,Divorced,South Williamland,OK,US,22092,2020-05-05,6,48.07,288.41,104,Bank Transfer,28,43,31,57,56,52,47,2,13.91,64,23,7,74,16,2,5.4
6b5c1159,50,Male,87423,Bachelor Degree,Widowed,New Adriana,NM,US,10338,2021-11-24,14,33.03,462.38,94,Google Pay,67,76,48,50,58,87,75,11,14.23,73,10,13,30,45,0,7.8
92f82ba3,30,Non-binary,81319,Bachelor Degree,Divorced,Sarahport,PA,US,67808,2022-01-17,11,15.0,165.0,11,Credit Card,25,43,18,48,36,30,38,8,13.5,41,50,14,75,31,0,8.0
10884981,61,Non-binary,78615,Bachelor Degree,Divorced,East Carly,SC,US,44721,2024-02-29,5,47.3,236.52,11,Apple Pay,34,48,47,59,37,24,24,5,2.46,100,16,5,68,49,2,6.6
34049b70,23,Female,41112,Associate Degree,Divorced,North Jacobview,NM,US,60107,2021-05-05,11,76.37,840.11,110,Debit Card,28,42,30,41,19,12,8,6,4.68,90,12,4,52,66,3,6.0
bb79ecc6,18,Non-binary,46198,PhD,Widowed,North Matthewview,LA,US,56836,2020-12-09,4,81.02,324.07,118,Apple Pay,83,59,66,65,64,69,70,3,11.46,76,19,10,38,12,0,6.2
663658ea,72,Male,45887,PhD,Married,East Emilychester,OR,US,79107,2020-08-27,5,15.0,75.0,37,Bank Transfer,55,69,54,69,52,44,61,0,13.03,94,11,2,36,0,2,5.0
28e86d26,33,Female,64591,PhD,Widowed,New Maryfurt,GA,US,53454,2024-10-17,15,15.0,225.0,2,Apple Pay,28,33,21,32,35,46,24,5,14.04,14,83,23,32,51,1,7.4
5b5f8c73,39,Male,67578,Master Degree,Divorced,Scottbury,KY,US,48551,2021-11-16,14,15.0,210.0,86,Google Pay,47,45,61,77,84,69,64,6,20.8,98,0,13,39,77,2,7.8
167c3478,20,Non-binary,47169,Associate Degree,Divorced,New Carl,VI,US,12595,2024-04-28,12,54.87,658.42,65,Apple Pay,80,88,67,64,79,92,86,3,17.58,7,85,16,27,27,3,6.1
2ca91b82,26,Female,58198,Bachelor Degree,Divorced,West Melissaview,NY,US,03216,2022-11-12,12,15.0,180.0,37,PayPal,55,72,59,66,49,59,70,6,10.36,70,30,6,59,50,3,7.1
436de3a2,21,Male,63686,Associate Degree,Single,Haydenhaven,MI,US,79867,2023-12-27,12,15.0,180.0,24,Credit Card,46,40,59,57,37,61,32,10,19.97,51,60,10,67,0,1,7.0
305d0f22,49,Male,43759,Associate Degree,Single,Randyberg,AK,US,30263,2023-04-26,4,28.88,115.52,12,Debit Card,73,66,65,87,72,91,92,2,10.51,11,84,7,47,18,0,6.4
7cbc0df1,29,Female,74904,High School,Married,Jameshaven,GA,US,01950,2020-12-19,10,50.97,509.65,64,Bank Transfer,27,7,24,13,31,29,43,5,19.34,85,7,13,44,59,1,7.7
6425ba7a,19,Male,53196,Master Degree,Widowed,Simonview,FL,US,19140,2022-09-24,7,15.0,105.0,81,PayPal,38,59,40,77,66,58,74,5,8.38,3,97,5,36,48,3,6.4
9280d12c,38,Male,41142,High School,Widowed,Cainmouth,RI,US,95911,2024-10-03,10,15.0,150.0,52,PayPal,26,36,16,12,24,21,35,3,2.31,76,32,17,64,45,2,6.7
cdfb7bef,25,Female,155802,Master Degree,Widowed,North Heidi,NY,US,48079,2021-02-23,12,15.0,180.0,104,PayPal,95,65,79,63,80,89,69,6,30.16,50,56,11,50,45,1,8.4
3e55041c,54,Non-binary,52499,Master Degree,Single,West Sharonville,ME,US,31392,2021-01-12,6,15.0,90.0,55,PayPal,50,66,79,66,44,41,71,5,12.97,38,62,10,47,36,0,6.1
1526d149,49,Non-binary,106352,PhD,Single,North Aaron,HI,US,04785,2023-08-24,9,25.46,229.14,60,Apple Pay,35,24,14,13,24,20,38,4,17.59,50,48,13,59,42,0,8.4
0a231e56,22,Male,52663,PhD,Single,South Catherineport,AZ,US,52063,2022-05-31,12,17.57,210.86,55,Apple Pay,35,42,22,28,22,43,11,3,16.02,66,16,20,50,65,0,6.7
c783ff3f,29,Male,51105,Master Degree,Single,Lake Timothy,MT,US,16572,2024-10-22,13,15.0,195.0,54,Bank Transfer,39,56,48,47,58,35,40,7,26.29,91,0,14,50,40,2,6.8
f40f8dc1,23,Non-binary,60366,PhD,Divorced,North Misty,GA,US,33347,2020-05-21,6,15.0,90.0,87,Credit Card,61,28,27,52,34,27,37,6,10.19,69,36,8,73,3,2,7.1
d79608aa,64,Female,91442,Bachelor Degree,Divorced,South Kayla,VA,US,05668,2021-05-27,6,18.63,111.77,87,Bank Transfer,68,62,48,51,51,43,55,2,14.71,1,84,1,71,45,2,6.8
f5cc0c0b,31,Female,17078,Associate Degree,Married,Bakerhaven,IN,US,05815,2022-10-31,2,15.0,30.0,108,Bank Transfer,88,66,59,73,83,63,84,4,9.05,35,52,1,35,38,2,5.8
9a47de2a,65,Non-binary,78672,Master Degree,Widowed,West Deborahfort,AK,US,13537,2022-08-19,10,18.2,181.97,3,Apple Pay,52,49,55,73,62,40,58,1,22.05,10,100,15,34,15,1,6.6
5d4394a2,72,Female,77238,PhD,Divorced,Port Kayleeview,HI,US,15360,2025-01-25,8,15.0,120.0,63,Apple Pay,63,68,70,62,45,34,64,4,13.37,9,98,2,37,43,2,6.2
33be1de8,22,Female,108886,Master Degree,Widowed,West Melissachester,CT,US,67664,2024-08-14,13,69.74,906.62,64,Google Pay,82,88,87,61,70,78,72,7,27.8,50,50,21,56,65,0,8.4
f673631c,32,Non-binary,50456,Bachelor Degree,Widowed,East Meganhaven,OH,US,15770,2024-07-16,8,63.43,507.41,114,PayPal,70,72,69,76,56,85,59,11,14.47,20,76,13,50,43,0,7.0
79310115,29,Male,58848,Associate Degree,Widowed,West Markland,VI,US,18513,2024-09-16,6,64.38,386.3,102,Apple Pay,91,79,75,73,95,63,61,0,22.47,33,65,6,29,51,3,7.1
3a0c002b,29,Non-binary,66330,High School,Single,Josephton,DC,US,09511,2023-05-20,6,51.36,308.14,56,Credit Card,53,46,74,53,70,55,60,7,20.05,69,28,14,51,0,1,7.5
51a2045e,75,Male,53295,PhD,Single,South Adam,NC,US,36324,2021-04-25,3,43.48,130.43,7,Apple Pay,80,58,57,90,90,57,86,1,2.12,0,90,1,82,35,3,4.8
60319308,73,Male,73950,Bachelor Degree,Married,New Jack,SD,US,76549,2021-03-11,5,31.76,158.79,38,Bank Transfer,60,59,34,37,51,49,36,7,11.19,8,91,5,28,33,2,6.0
8be185b4,67,Male,57979,Associate Degree,Widowed,Grayhaven,TX,US,36554,2023-05-12,10,15.0,150.0,37,Google Pay,15,27,33,36,33,50,25,7,15.05,21,87,17,46,13,5,5.6
c3715451,26,Female,49904,Master Degree,Widowed,Donaldview,HI,US,56357,2022-09-14,8,94.48,755.83,110,Google Pay,73,51,78,59,50,83,54,5,16.65,8,93,12,57,0,0,6.6
cfbfc866,45,Male,57774,Master Degree,Single,North Joseph,MN,US,68924,2021-07-28,10,15.0,150.0,119,Bank Transfer,45,12,49,42,27,35,34,8,22.09,95,10,18,42,32,1,6.9
4cfedfa2,40,Male,86373,Bachelor Degree,Married,North Jessica,VA,US,56186,2021-05-07,9,29.11,261.99,52,Apple Pay,54,75,80,80,69,63,66,9,14.3,76,14,11,58,76,0,8.0
92858d45,52,Female,46643,Master Degree,Married,East Stuartside,WA,US,10017,2022-05-11,8,49.65,397.2,70,PayPal,18,45,48,32,46,34,53,7,6.63,6,90,10,100,55,2,6.3
a720216a,34,Male,75482,Bachelor Degree,Widowed,North Thomas,KY,US,71420,2022-06-11,7,33.46,234.24,15,Bank Transfer,26,19,43,35,25,10,6,8,16.16,68,28,15,58,41,0,8.1
d1abf3d1,54,Non-binary,37500,High School,Widowed,Lake Harryborough,ID,US,17884,2023-05-17,8,15.0,120.0,31,Bank Transfer,73,77,71,75,51,59,56,2,8.99,36,65,3,66,0,2,5.8
bac26ddd,51,Non-binary,41404,Associate Degree,Single,Rodriguezbury,UT,US,22283,2023-06-09,6,15.0,90.0,67,Google Pay,35,41,18,21,39,38,17,3,4.43,12,84,5,40,32,0,6.1
3dc3024c,31,Female,74512,High School,Divorced,Port Bonnieberg,MH,US,07551,2021-06-24,4,19.44,77.78,68,Apple Pay,72,70,62,53,74,68,77,10,14.38,46,62,11,35,37,1,8.0
eea956fb,70,Male,54202,Associate Degree,Married,North Ronald,PR,US,27410,2022-07-23,6,29.51,177.07,92,Apple Pay,40,41,15,21,37,38,10,2,14.11,81,26,4,64,22,1,5.2
46668552,56,Female,68077,High School,Single,Port Judy,SC,US,77288,2023-03-16,3,26.42,79.25,74,PayPal,35,11,9,25,21,25,21,2,12.16,19,64,8,76,40,2,6.6
0366cd0b,68,Non-binary,90105,Master Degree,Single,Mitchellhaven,PW,US,10541,2023-07-26,13,15.0,195.0,114,PayPal,24,44,13,20,48,35,17,6,16.07,90,17,11,54,24,2,6.9
d3c576a7,37,Non-binary,87790,Master Degree,Divorced,West Mike,AR,US,48500,2020-11-22,9,78.32,704.85,49,Apple Pay,91,61,61,85,93,82,81,8,15.33,60,33,12,32,50,0,8.3
f50c2b9c,69,Non-binary,25583,PhD,Widowed,West Connieview,PR,US,84882,2023-02-07,7,15.0,105.0,30,Apple Pay,55,23,49,38,26,31,22,2,0.04,56,49,4,63,19,3,4.2
d735a9ac,59,Non-binary,42391,High School,Married,West Jennifer,PR,US,69749,2021-10-21,7,54.66,382.62,70,Google Pay,51,84,81,60,78,80,49,3,11.22,19,82,6,53,9,3,5.4
c35dfff3,35,Male,66568,Associate Degree,Widowed,Port Jeremiahville,MN,US,32147,2024-10-19,7,20.7,144.87,104,Google Pay,58,63,75,40,69,39,59,7,18.69,46,46,17,63,3,1,8.0
f2798bb8,38,Female,25628,Bachelor Degree,Single,Foxville,ND,US,06835,2024-08-19,9,15.0,135.0,13,Google Pay,28,19,21,26,15,19,29,6,19.2,90,0,9,33,10,0,6.4
89705c9a,38,Male,102046,High School,Single,New Danielchester,DE,US,72556,2023-08-09,10,57.61,576.07,50,Credit Card,29,46,40,36,44,27,23,6,29.6,29,87,16,68,69,1,8.7
d66463ae,49,Non-binary,101832,PhD,Widowed,Danielport,IN,US,30824,2024-08-18,16,34.46,551.38,35,Credit Card,49,55,46,24,50,21,46,12,28.02,53,34,18,52,95,2,8.4
ab11f37f,55,Non-binary,27957,High School,Married,Crystalmouth,IA,US,65037,2020-12-30,4,15.0,60.0,72,Bank Transfer,58,69,86,76,78,55,90,1,4.4,44,50,10,45,20,2,5.5
eb6a8c26,28,Male,83226,PhD,Widowed,Port Jeffery,MH,US,45135,2022-03-01,5,49.86,249.28,58,Credit Card,29,39,18,10,0,3,30,6,14.57,25,74,20,44,57,0,8.0
4199f63b,71,Non-binary,68618,Associate Degree,Divorced,South Brandon,IN,US,85060,2025-01-07,8,37.42,299.37,21,Bank Transfer,70,38,53,39,59,41,42,3,15.44,70,30,6,43,17,1,5.7
a4aeee5c,57,Non-binary,42920,Bachelor Degree,Divorced,Mariamouth,CO,US,68948,2021-09-18,4,58.52,234.08,34,Bank Transfer,45,43,48,49,41,57,66,1,9.12,26,77,14,43,0,4,5.5
b1d6532d,56,Female,124087,High School,Single,South Kathryntown,SD,US,58433,2021-07-03,11,15.0,165.0,23,Apple Pay,66,60,69,40,39,69,36,6,11.93,93,3,8,62,61,1,7.8
708fd4f2,70,Female,109455,PhD,Divorced,Amyberg,NE,US,87128,2023-02-08,4,43.49,173.95,23,Bank Transfer,7,29,23,12,28,0,14,2,17.44,72,26,1,30,37,0,6.9
eeee45c5,23,Non-binary,60337,Bachelor Degree,Married,North Adam,PR,US,67858,2023-12-18,8,15.0,120.0,64,PayPal,19,33,40,15,2,14,42,7,14.67,37,68,4,45,24,0,7.1
b563d670,49,Male,76084,PhD,Married,Port Crystal,ID,US,76845,2021-07-29,9,42.54,382.85,95,Google Pay,81,79,54,47,80,51,47,5,25.41,20,84,20,28,36,1,7.5
ec4a2adc,64,Female,69887,Associate Degree,Single,New Holly,PA,US,09255,2021-05-22,9,15.0,135.0,87,Google Pay,55,74,68,39,66,42,59,5,13.65,46,54,3,58,48,0,6.1
52e411d5,61,Non-binary,66094,Master Degree,Widowed,North Carrietown,MS,US,15262,2023-04-01,10,15.0,150.0,67,Credit Card,70,59,73,82,90,84,76,1,12.4,0,99,7,40,29,3,6.1
00ce6209,74,Non-binary,141849,High School,Married,South Joshuaton,IA,US,59711,2021-05-29,8,48.59,388.73,55,Credit Card,73,70,68,79,77,62,98,5,12.75,52,42,4,44,15,3,6.8
01da2580,69,Male,47837,PhD,Divorced,Muellermouth,IN,US,99837,2020-07-24,5,15.0,75.0,33,Debit Card,36,21,27,9,27,39,21,5,11.09,100,14,4,79,18,3,5.3
20100a96,66,Male,120377,Master Degree,Single,Port Laura,MN,US,00796,2024-10-17,3,50.43,151.3,8,Credit Card,44,28,32,27,52,27,43,6,14.7,64,30,16,54,13,0,7.0
1046c1d0,61,Male,83297,PhD,Single,Novakton,OH,US,77916,2023-08-16,6,57.42,344.5,109,Apple Pay,31,64,51,39,63,64,25,2,13.5,49,57,9,68,6,3,7.1
ef7ba0d3,57,Male,97499,Bachelor Degree,Single,Lake Christopherstad,NV,US,82560,2022-09-24,3,51.29,153.86,67,PayPal,49,43,43,37,75,41,74,3,3.55,74,29,15,45,40,0,7.5
21bc4997,58,Non-binary,20773,Bachelor Degree,Divorced,Simpsonside,NM,US,50894,2022-11-30,4,20.3,81.21,62,Bank Transfer,67,50,54,47,41,42,47,0,15.85,34,74,1,71,33,2,4.9
4890502e,37,Non-binary,65185,PhD,Married,Nicolestad,WV,US,51639,2024-06-13,14,61.52,861.25,61,PayPal,59,56,61,38,71,75,47,4,14.65,11,100,11,36,82,0,7.5
4f6893ac,45,Female,38307,Associate Degree,Married,Lake Stephanie,TX,US,70323,2021-09-07,10,29.38,293.85,117,Debit Card,54,71,62,80,79,88,71,6,11.36,93,14,13,55,8,2,6.5
f6014b63,37,Female,92169,Bachelor Degree,Married,Port Heather,MA,US,69935,2024-09-08,6,22.31,133.84,59,Credit Card,45,31,71,45,45,60,70,7,13.55,26,78,12,66,14,0,8.7
6aeff010,31,Female,77624,Associate Degree,Single,Martinborough,NC,US,92865,2023-03-29,17,24.32,413.5,2,Credit Card,23,57,29,31,40,50,34,4,21.81,64,27,19,35,71,1,7.8
60830d31,30,Male,88336,Bachelor Degree,Married,West Stephanieland,AZ,US,46882,2024-01-18,10,23.03,230.32,114,PayPal,57,67,81,61,57,58,47,8,18.47,15,75,15,40,40,1,8.1
2fca2760,71,Non-binary,58291,Associate Degree,Widowed,Sparksmouth,ND,US,58461,2021-08-08,5,37.17,185.86,101,Credit Card,34,40,50,36,44,44,31,5,10.15,100,8,11,65,0,2,5.2
b9f21877,25,Male,47094,Associate Degree,Married,North Susan,DC,US,84734,2024-03-14,11,40.67,447.4,69,Apple Pay,67,64,82,71,84,59,46,8,13.14,84,19,1,33,35,3,6.8
40562e4d,36,Male,48587,Bachelor Degree,Married,Lake Adam,MN,US,68044,2024-12-22,6,37.99,227.94,81,PayPal,63,87,92,86,68,60,85,5,8.38,88,12,11,53,35,2,7.0
ece55a9d,50,Female,43406,PhD,Divorced,Mooreside,NH,US,45721,2022-06-24,7,58.54,409.79,67,Apple Pay,31,34,44,41,42,41,28,6,8.85,68,49,1,59,33,2,5.9
4f374deb,31,Male,187237,Associate Degree,Widowed,South Brianburgh,VT,US,58111,2020-06-08,9,26.32,236.88,31,Apple Pay,32,40,37,49,23,36,29,5,22.57,49,36,19,43,61,0,8.8
2b1bab75,46,Non-binary,175989,Bachelor Degree,Married,East Mark,MN,US,92575,2022-01-01,1,34.0,34.0,6,Apple Pay,71,53,59,60,61,59,58,3,16.33,41,63,5,26,53,0,8.4
965ca6f7,42,Male,54616,Associate Degree,Widowed,East Ashleymouth,CA,US,21746,2023-12-19,10,15.0,150.0,34,Bank Transfer,26,9,22,36,36,38,9,6,14.31,75,14,23,43,31,2,6.8
22560acf,22,Female,65848,High School,Married,Baileyborough,UT,US,97491,2023-05-28,11,24.66,271.22,26,Bank Transfer,37,40,38,33,59,29,55,6,7.63,81,7,16,56,17,3,7.0
1aaccc69,70,Female,47807,Master Degree,Widowed,Lake Barbara,WI,US,96152,2020-08-31,3,15.0,45.0,75,Bank Transfer,30,32,9,25,14,14,13,0,7.38,53,60,1,58,50,1,5.3
