transaction_id,customer_id,transaction_date,transaction_amount,item_category,item_count
T008306,ed04c4f5,2022-02-11,44.08,Electronics,4
T008307,ef8a4579,2024-07-06,43.29,Home Decor,1
T008308,58026550,2024-09-09,80.8,Books,4
T008309,5d72a43e,2024-09-16,30.27,Clothing,1
T008310,69d3b88e,2024-12-15,42.87,Clothing,1
T008311,18a85263,2024-12-11,10.29,Sports,1
T008312,4123fd26,2024-03-23,11.21,Sports,3
T008313,270b7d30,2024-03-09,60.51,Sports,2
T008314,9f1a983b,2021-06-30,16.84,Sports,4
T008315,01da2580,2022-04-19,11.42,Clothing,2
T008316,ffa2e2c1,2024-11-03,34.51,Beauty,1
T008317,fec43f9e,2023-04-09,67.3,Clothing,2
T008318,b971c227,2024-08-05,38.29,Beauty,3
T008319,79efc825,2022-06-23,59.27,Sports,1
T008320,c5ee75e1,2023-09-05,35.01,Beauty,3
T008321,b48b8c38,2023-05-23,52.07,Food,2
T008322,3f7b9966,2023-07-31,15.39,Books,1
T008323,ef38cd28,2024-04-13,41.97,Sports,5
T008324,82ebbccb,2022-09-19,24.38,Sports,1
T008325,af8e103a,2024-12-13,57.29,Clothing,4
T008326,fa3c0d2c,2024-09-25,21.69,Books,3
T008327,d735a9ac,2023-08-30,39.29,Sports,3
T008328,6c073435,2024-06-20,20.55,Home Decor,1
T008329,777f2d6a,2022-04-23,12.84,Clothing,4
T008330,d8391a10,2025-03-04,21.1,Food,1
T008331,58cdfd3f,2025-02-21,16.58,Clothing,1
T008332,64ebddd2,2024-12-25,16.93,Home Decor,4
T008333,5f81220a,2024-07-20,29.4,Beauty,3
T008334,a33f3ea1,2022-09-08,29.84,Beauty,1
T008335,801fc6f7,2024-07-07,55.79,Books,3
T008336,8925a710,2025-03-31,14.36,Home Decor,1
T008337,00da5470,2024-11-19,15.01,Sports,3
T008338,bd5753ec,2023-05-23,11.28,Beauty,3
T008339,a55db17e,2025-01-18,10.32,Electronics,1
T008340,f60b2a09,2023-12-24,68.01,Beauty,6
T008341,4580f9dc,2024-08-02,17.72,Food,2
T008342,981eef0f,2025-04-07,48.95,Food,4
T008343,e12ebe68,2024-01-21,28.68,Books,1
T008344,17ef18cb,2021-11-22,46.46,Clothing,1
T008345,51a2045e,2021-08-19,54.55,Home Decor,2
T008346,5459df6e,2024-04-29,66.79,Sports,1
T008347,ce451d5d,2023-01-19,94.02,Food,4
T008348,1aaccc69,2021-04-01,18.02,Food,2
T008349,dfaa92ab,2023-02-02,38.38,Food,1
T008350,973c4b49,2024-12-06,16.28,Beauty,1
T008351,23712884,2024-04-02,27.19,Electronics,1
T008352,4ac463c8,2024-10-30,54.4,Sports,2
T008353,5fbd8f1c,2025-01-04,37.27,Clothing,1
T008354,f3369897,2023-12-30,26.56,Clothing,2
T008355,13cfaabf,2024-07-12,44.29,Sports,3
T008356,40562e4d,2025-03-14,59.1,Sports,3
T008357,6846c824,2022-01-12,22.46,Clothing,3
T008358,c3edd50e,2024-04-23,75.75,Electronics,1
T008359,e2660129,2024-07-02,17.21,Home Decor,1
T008360,0366cd0b,2024-01-15,10.72,Books,2
T008361,f983c12c,2023-10-31,35.55,Clothing,2
T008362,15381d05,2024-05-25,14.35,Home Decor,1
T008363,931ec19a,2023-10-24,22.33,Home Decor,2
T008364,a3a21e5b,2024-09-27,17.9,Food,2
T008365,6ed18d8b,2024-10-17,49.95,Clothing,1
T008366,d66463ae,2025-03-24,31.53,Home Decor,3
T008367,5dcdd63b,2024-08-10,21.58,Clothing,1
T008368,6db77f50,2025-03-28,11.84,Home Decor,1
T008369,dcb1e818,2024-03-08,44.95,Electronics,2
T008370,663658ea,2024-01-12,7.12,Electronics,2
T008371,32d5bf8f,2025-01-28,17.62,Food,2
T008372,5b2cd5ed,2023-12-10,20.76,Sports,1
T008373,e0e1628a,2024-08-15,34.68,Beauty,1
T008374,d8391a10,2024-09-10,35.12,Food,2
T008375,4317d472,2024-07-18,28.78,Sports,1
T008376,5336796c,2023-09-25,5.0,Food,1
T008377,d17a3b1f,2024-11-02,30.12,Beauty,1
T008378,5b2cd5ed,2022-10-08,27.45,Food,3
T008379,183c93d7,2021-06-09,19.2,Sports,1
T008380,99ea48e5,2022-09-19,18.86,Food,2
T008381,2ca9fb30,2023-06-26,53.35,Books,1
T008382,931ec19a,2025-03-14,47.78,Sports,4
T008383,afe66994,2025-03-04,60.69,Electronics,3
T008384,4b35f214,2022-08-18,77.04,Clothing,2
T008385,2cd6d119,2023-09-14,64.12,Books,2
T008386,60319308,2024-10-18,22.22,Books,1
T008387,d6e60146,2024-08-05,35.02,Sports,5
T008388,ee96ef3e,2024-09-30,19.32,Food,2
T008389,e82366bf,2024-04-07,6.57,Clothing,2
T008390,08d611ef,2024-04-17,31.17,Clothing,1
T008391,2c970e52,2025-03-22,20.24,Electronics,2
T008392,77bf43e4,2024-11-07,9.23,Books,2
T008393,128874d6,2021-10-17,38.83,Food,2
T008394,df4f4d4b,2022-05-20,32.62,Books,3
T008395,a4d884b0,2023-04-23,94.69,Electronics,3
T008396,f5a0f3fc,2022-10-11,82.8,Books,2
T008397,6fe976ac,2024-12-30,27.01,Electronics,2
T008398,0bba0348,2025-01-30,17.85,Sports,1
T008399,6aaf4ab5,2022-11-04,47.78,Books,1
T008400,97f83da0,2025-03-03,64.45,Clothing,5
T008401,b4f74298,2022-09-01,20.46,Home Decor,1
T008402,ce451d5d,2023-01-17,53.48,Books,4
T008403,c5f160ac,2025-03-27,37.67,Food,1
T008404,2eb599da,2024-08-26,18.85,Sports,1
T008405,39618324,2024-09-06,14.73,Beauty,2
T008406,2923e361,2022-05-20,69.93,Sports,2
T008407,d1abf3d1,2024-05-13,22.35,Home Decor,1
T008408,3d31dac3,2025-01-14,61.09,Food,3
T008409,59619e1e,2025-01-14,28.25,Beauty,1
T008410,06ca7af6,2024-11-06,43.22,Home Decor,3
T008411,5d72a43e,2023-07-17,33.45,Books,4
T008412,055d291b,2024-04-15,20.17,Food,4
T008413,0f9fea28,2022-12-18,18.24,Sports,2
T008414,4c212e79,2023-01-26,9.21,Electronics,1
T008415,a70fb7fc,2022-06-18,24.67,Home Decor,2
T008416,53928648,2024-09-09,33.26,Beauty,4
T008417,eabbd2b7,2025-03-05,29.05,Books,2
T008418,d1b21591,2025-01-20,26.95,Home Decor,2
T008419,5463b6ef,2022-09-13,44.42,Clothing,1
T008420,39275624,2024-07-08,20.79,Sports,2
T008421,50d8f3ec,2025-01-06,13.71,Books,2
T008422,c68a1825,2024-07-19,121.99,Food,3
T008423,8495e923,2024-09-05,15.56,Home Decor,2
T008424,3dbdd0a8,2023-10-24,81.85,Sports,2
T008425,93e63cbc,2023-08-14,38.81,Sports,4
T008426,e67ad426,2023-09-02,125.19,Electronics,1
T008427,f7396573,2021-04-07,16.26,Books,2
T008428,f60b2a09,2022-10-04,45.52,Clothing,4
T008429,70cce195,2024-01-14,67.3,Beauty,2
T008430,cae7218c,2022-02-19,43.68,Sports,1
T008431,667fc53d,2025-02-16,16.8,Beauty,1
T008432,16b6792b,2024-04-07,15.21,Beauty,1
T008433,d3295415,2023-10-04,13.28,Sports,3
T008434,ba63ea90,2025-02-25,16.0,Electronics,7
T008435,ce3e1b56,2024-01-19,45.56,Home Decor,1
T008436,0d9f9ef5,2022-11-14,30.35,Home Decor,1
T008437,84d6893b,2024-07-26,15.85,Beauty,2
T008438,10f707da,2024-06-18,16.01,Home Decor,1
T008439,a16123a1,2024-10-30,56.01,Clothing,3
T008440,33be1de8,2025-03-28,86.01,Electronics,1
T008441,183c93d7,2023-09-18,31.75,Beauty,1
T008442,52717257,2024-08-29,12.69,Beauty,1
T008443,8170b75b,2023-04-12,15.65,Sports,1
T008444,acb66c01,2024-07-17,33.28,Food,5
T008445,6ed18d8b,2024-11-29,63.29,Food,2
T008446,7a57a5a1,2025-04-07,19.15,Beauty,2
T008447,ab54fad8,2022-10-22,15.14,Electronics,4
T008448,bd66c34d,2023-12-03,92.54,Sports,1
T008449,7698bf76,2023-02-04,17.89,Clothing,3
T008450,21fcc853,2022-06-03,53.9,Food,1
T008451,d489528c,2024-03-03,15.37,Books,1
T008452,a70fb7fc,2022-11-08,32.51,Food,2
T008453,8100188c,2024-06-13,61.2,Electronics,1
T008454,87a7765a,2024-02-09,40.36,Food,1
T008455,5bfcfdc8,2024-12-19,51.97,Sports,5
T008456,044ba4b8,2024-05-20,5.0,Beauty,1
T008457,eb3cbd46,2023-05-10,118.47,Books,4
T008458,64e1758b,2024-06-26,84.6,Home Decor,4
T008459,435aeb9c,2022-07-25,49.15,Food,1
T008460,747fb22b,2024-11-03,13.31,Food,1
T008461,dcb1e818,2025-02-14,61.82,Beauty,2
T008462,c5cd8915,2024-08-19,25.79,Books,1
T008463,6c073435,2023-04-27,17.14,Books,4
T008464,48fbb809,2024-03-30,32.3,Clothing,2
T008465,62d4e719,2024-06-02,46.23,Clothing,2
T008466,f2440977,2023-02-05,31.55,Home Decor,2
T008467,cf12d9f1,2025-04-09,61.72,Food,1
T008468,60cfe858,2022-07-10,44.86,Books,1
T008469,9776cad9,2022-12-28,38.57,Sports,2
T008470,c4cdaa22,2021-05-12,34.99,Food,2
T008471,9f218fd6,2024-02-21,48.73,Food,2
T008472,e26c0313,2024-11-12,5.0,Books,2
T008473,ee7b6b35,2024-08-02,7.92,Books,2
T008474,1fff06b9,2023-05-19,22.48,Sports,2
T008475,29d54a66,2024-06-13,115.45,Beauty,3
T008476,6ab2e49c,2021-03-03,25.61,Food,1
T008477,ffa2e2c1,2024-01-12,13.8,Food,2
T008478,21fcc853,2022-10-20,30.01,Books,3
T008479,2cd6d119,2023-03-18,95.28,Beauty,2
T008480,fa6ab058,2024-09-04,32.98,Electronics,3
T008481,eb6a8c26,2023-10-01,60.3,Food,2
T008482,a55db17e,2024-06-30,18.56,Sports,2
T008483,d79c9bf2,2022-10-12,25.47,Electronics,2
T008484,5b2cd5ed,2023-01-29,17.04,Home Decor,1
T008485,9414c872,2025-01-19,9.18,Sports,2
T008486,446b70d7,2022-07-16,19.55,Food,2
T008487,8858dead,2024-06-24,32.67,Clothing,2
T008488,f7a56e1f,2024-01-18,31.12,Electronics,1
T008489,1859170e,2021-09-14,19.85,Books,3
T008490,8100188c,2024-09-27,52.54,Clothing,1
T008491,b4c0ad1e,2021-05-03,13.6,Beauty,3
T008492,bd33dce1,2022-10-28,14.87,Electronics,1
T008493,3adc26dd,2024-08-09,16.03,Sports,2
T008494,9f0e71fd,2023-08-03,55.46,Food,2
T008495,89004318,2024-05-13,15.19,Home Decor,1
T008496,a0dd7578,2022-06-18,22.97,Sports,3
T008497,c5f160ac,2025-03-08,41.4,Clothing,4
T008498,9c5af8a7,2025-04-02,21.89,Books,3
T008499,eb9002a6,2025-02-01,15.99,Home Decor,1
T008500,46668552,2023-11-09,18.16,Home Decor,2
T008501,ac4482b1,2023-07-08,72.91,Electronics,3
T008502,64a982e5,2023-03-29,31.06,Sports,2
T008503,eeee45c5,2024-07-28,22.11,Home Decor,1
T008504,9d8438f1,2024-02-11,5.0,Sports,1
T008505,8faee8c8,2025-03-05,16.4,Clothing,5
T008506,7c0d96b2,2025-02-28,41.25,Electronics,1
T008507,f61db58a,2024-01-18,53.07,Sports,1
T008508,3d3affdc,2024-05-19,18.15,Electronics,1
T008509,6544d6ff,2025-02-21,14.68,Electronics,2
T008510,5a9bf81c,2024-12-06,20.18,Clothing,1
T008511,ebe7089f,2024-07-01,29.09,Beauty,2
T008512,688ea22b,2024-06-18,16.49,Books,1
T008513,88d62a62,2024-12-01,11.63,Clothing,5
T008514,ad554efe,2023-04-22,22.09,Beauty,2
T008515,86dbdb03,2024-08-06,34.46,Electronics,5
T008516,83b62694,2024-12-26,38.95,Sports,5
T008517,9be8ad1a,2024-03-31,25.6,Food,1
T008518,b6652601,2024-09-28,22.76,Home Decor,2
T008519,5d72a43e,2024-05-22,49.29,Beauty,1
T008520,b3aee377,2024-12-13,86.26,Sports,2
T008521,8858dead,2024-12-30,64.76,Beauty,2
T008522,53dac413,2024-05-28,15.4,Home Decor,4
T008523,03f28c21,2025-02-18,49.6,Beauty,3
T008524,79efc825,2022-10-02,71.95,Sports,1
T008525,5ba4626f,2024-03-25,16.48,Books,3
T008526,c3f91b4e,2022-11-06,17.33,Home Decor,2
T008527,58161b9e,2023-11-12,19.84,Beauty,6
T008528,69d3b88e,2025-01-05,65.2,Sports,4
T008529,29d54a66,2025-04-06,29.2,Beauty,1
T008530,4f633b0c,2024-04-25,41.11,Books,2
T008531,4ce16d9a,2023-08-19,42.68,Home Decor,3
T008532,cc5548e6,2024-10-28,17.87,Food,4
T008533,1c4a40f3,2022-07-10,26.01,Beauty,1
T008534,020158dd,2022-01-23,144.73,Sports,1
T008535,b9f21877,2024-07-31,43.86,Beauty,3
T008536,499f2c67,2024-06-29,11.63,Sports,4
T008537,c853bea5,2022-08-26,21.46,Clothing,1
T008538,c22409d5,2024-07-02,46.93,Clothing,1
T008539,59619e1e,2024-12-21,32.07,Electronics,1
T008540,ca4663be,2025-03-06,28.74,Clothing,2
T008541,00da5470,2024-09-10,15.06,Books,1
T008542,ded967c9,2022-04-08,19.37,Beauty,4
T008543,cae7218c,2023-12-22,50.26,Sports,3
T008544,c77a496c,2020-11-15,51.43,Sports,2
T008545,40a5a780,2025-03-26,155.3,Home Decor,3
T008546,8be185b4,2024-11-18,12.68,Home Decor,3
T008547,58161b9e,2022-11-08,40.62,Clothing,5
T008548,5fed7948,2023-11-24,15.76,Electronics,3
T008549,dc80d8f4,2025-01-11,52.47,Clothing,2
T008550,4e0b4511,2024-09-24,21.04,Electronics,4
T008551,931ec19a,2024-09-28,82.65,Food,5
T008552,2806fdab,2023-12-08,30.4,Clothing,2
T008553,d810058a,2025-03-01,39.82,Electronics,1
T008554,1d761f61,2020-10-13,18.88,Food,3
T008555,6b741b0d,2023-05-27,78.67,Electronics,1
T008556,82ebbccb,2023-11-12,11.86,Beauty,2
T008557,50d8f3ec,2023-05-09,23.2,Beauty,1
T008558,8e91a0af,2025-01-05,19.54,Clothing,3
T008559,d125e8fe,2023-04-13,26.53,Clothing,2
T008560,ad9942d7,2025-03-28,21.5,Clothing,1
T008561,32f419e4,2024-03-12,16.86,Home Decor,2
T008562,2ca91b82,2024-07-25,14.96,Home Decor,5
T008563,e12ebe68,2024-07-17,34.64,Clothing,2
T008564,747fb22b,2022-08-25,14.17,Home Decor,1
T008565,166fd4c2,2025-03-07,58.84,Clothing,1
T008566,b1d6532d,2022-09-19,12.29,Sports,3
T008567,14a90d35,2023-06-08,27.87,Clothing,2
T008568,2923e361,2023-01-18,117.13,Food,1
T008569,20ec660c,2021-10-24,53.29,Beauty,1
T008570,481763b7,2023-11-21,23.99,Sports,2
T008571,4cddffde,2023-10-03,35.65,Sports,1
T008572,7171dd9e,2024-10-11,29.31,Sports,1
T008573,82bbd4ed,2022-04-06,18.92,Home Decor,4
T008574,48f8afbd,2024-11-22,60.6,Beauty,1
T008575,bd20895a,2024-11-17,47.96,Clothing,3
T008576,5dcc4004,2024-03-10,14.28,Food,1
T008577,270b7d30,2025-02-07,81.33,Sports,3
T008578,35a75eac,2022-01-02,6.7,Food,1
T008579,90e726e0,2021-02-25,16.64,Home Decor,2
T008580,c5ee75e1,2024-02-01,57.35,Food,3
T008581,3f7b9966,2023-07-01,19.11,Beauty,3
T008582,d5f6dffa,2024-10-20,30.5,Sports,3
T008583,ad9942d7,2025-01-13,52.77,Food,3
T008584,da5cc01f,2024-07-03,17.09,Beauty,1
T008585,96f7fd47,2024-10-07,33.27,Books,1
T008586,d1abf3d1,2023-08-15,19.17,Home Decor,2
T008587,6ab2e49c,2022-07-30,68.13,Sports,2
T008588,64b31aec,2021-11-16,50.22,Food,2
T008589,4a499c7b,2024-10-07,17.16,Books,3
T008590,dcb1e818,2024-07-16,50.8,Sports,1
T008591,afcf1444,2022-12-26,15.66,Books,4
T008592,ebb34c6f,2025-03-02,28.25,Sports,1
T008593,d3dc2e6a,2021-06-19,76.47,Sports,3
T008594,3216e3a6,2024-05-25,64.75,Food,3
T008595,c22409d5,2024-12-01,64.1,Books,1
T008596,8c9a8afe,2022-04-01,7.56,Food,1
T008597,28e86d26,2025-03-01,19.2,Electronics,3
T008598,e597ef30,2024-07-30,12.95,Books,2
T008599,fe3904e7,2024-04-01,17.07,Sports,1
T008600,166fd4c2,2025-04-08,66.43,Sports,3
T008601,10168fa6,2024-04-15,34.7,Sports,2
T008602,8928823b,2024-10-17,77.73,Books,3
T008603,801fc6f7,2024-07-07,78.73,Beauty,2
T008604,82e9f0f1,2024-11-07,14.8,Electronics,1
T008605,0f9fea28,2023-05-22,11.8,Home Decor,2
T008606,5fbd8f1c,2025-01-20,16.98,Books,4
T008607,8e02c170,2024-12-23,28.0,Food,1
T008608,4b3482bd,2025-01-26,7.04,Beauty,1
T008609,020158dd,2024-03-20,67.38,Books,2
T008610,ad876f99,2024-07-22,34.35,Clothing,1
T008611,711edfa1,2024-11-24,64.24,Electronics,1
T008612,32f419e4,2025-03-12,21.75,Clothing,1
T008613,08d611ef,2024-07-31,30.74,Clothing,2
T008614,2fdcb8f2,2023-08-10,25.4,Books,2
T008615,64b31aec,2023-09-07,68.03,Electronics,1
T008616,224849eb,2025-01-19,54.39,Electronics,1
T008617,32dfd2c4,2023-09-09,94.06,Beauty,3
T008618,636a4b9d,2025-01-12,20.15,Electronics,5
T008619,58cdfd3f,2023-03-17,9.29,Electronics,4
T008620,828b3de0,2021-02-03,50.72,Sports,4
T008621,4f633b0c,2024-08-01,43.66,Food,3
T008622,f6014b63,2025-03-28,18.64,Food,1
T008623,e704bbef,2023-09-10,54.09,Sports,1
T008624,1526d149,2025-03-16,30.78,Electronics,3
T008625,ab54fad8,2025-04-02,13.82,Clothing,1
T008626,13cfaabf,2024-02-21,66.26,Electronics,2
T008627,acff186f,2024-11-03,32.01,Electronics,1
T008628,a720216a,2024-09-25,57.78,Beauty,1
T008629,0233ca10,2023-12-15,29.58,Books,1
T008630,ee1feb2c,2024-12-08,11.8,Food,4
T008631,9f0f9b3d,2022-07-14,21.57,Beauty,1
T008632,08d611ef,2024-12-19,25.32,Beauty,2
T008633,45d9748f,2023-05-09,20.61,Home Decor,2
T008634,1c7711a3,2024-11-29,5.68,Beauty,3
T008635,67baaa7d,2023-04-10,50.59,Beauty,2
T008636,2abd74ec,2023-05-20,69.9,Home Decor,3
T008637,62c0f4d0,2024-12-22,63.5,Home Decor,3
T008638,58026550,2024-09-23,58.25,Clothing,2
T008639,bd5753ec,2022-12-30,16.21,Clothing,2
T008640,53928648,2021-06-11,27.35,Clothing,2
T008641,5fbd8f1c,2025-01-02,51.89,Sports,1
T008642,94a28fa5,2025-02-04,12.29,Sports,4
T008643,abb307e7,2022-09-06,14.98,Books,1
T008644,35cead6a,2024-06-30,15.6,Food,1
T008645,f27cc3c5,2024-12-11,36.76,Food,2
T008646,fc9dd92e,2024-02-10,73.14,Books,2
T008647,b5072dd8,2024-01-11,39.96,Sports,1
T008648,e376023e,2025-04-04,95.14,Home Decor,2
T008649,5d4394a2,2025-01-31,11.47,Food,5
T008650,18fec8ab,2022-10-17,53.68,Home Decor,2
T008651,09586ec6,2023-08-30,55.03,Books,2
T008652,33be1de8,2025-02-21,58.88,Clothing,4
T008653,32dfd2c4,2022-02-08,71.85,Electronics,1
T008654,487ce642,2021-11-23,57.39,Food,2
T008655,85b10421,2025-02-25,22.53,Clothing,1
T008656,61b14cc1,2024-08-24,45.21,Sports,3
T008657,5d90175a,2024-06-11,100.0,Food,1
T008658,f27cc3c5,2021-11-30,24.09,Clothing,1
T008659,931ec19a,2024-04-04,58.93,Home Decor,4
T008660,c5e04abe,2024-10-13,12.2,Food,1
T008661,21fcc853,2024-04-05,65.35,Electronics,4
T008662,9411eec5,2024-10-09,24.56,Beauty,1
T008663,711edfa1,2025-02-22,41.23,Food,1
T008664,70cce195,2022-12-09,89.69,Food,3
T008665,0f9fea28,2023-06-14,14.03,Sports,1
T008666,e894289a,2025-04-03,48.44,Books,2
T008667,8d65a883,2023-11-13,46.29,Clothing,5
T008668,1f72b473,2024-01-25,72.66,Home Decor,1
T008669,b85360ac,2023-11-13,51.08,Clothing,2
T008670,e9c3403c,2022-12-06,62.27,Sports,1
T008671,14e3e582,2024-06-13,74.01,Clothing,4
T008672,9c5af8a7,2025-04-10,19.9,Sports,2
T008673,cdfb7bef,2021-09-30,10.4,Electronics,1
T008674,61b14cc1,2022-10-19,46.68,Home Decor,5
T008675,a4aeee5c,2023-12-08,65.91,Home Decor,3
T008676,6425ba7a,2023-11-07,14.6,Electronics,3
T008677,eb164a83,2023-11-08,31.84,Food,1
T008678,835b0b36,2022-10-10,53.81,Food,3
T008679,8e91a0af,2024-10-21,30.99,Beauty,3
T008680,b15ada54,2024-01-19,32.26,Clothing,1
T008681,130e5a79,2024-10-02,6.67,Clothing,2
T008682,0bba0348,2025-04-05,14.6,Sports,1
T008683,c6b7b477,2025-03-11,31.49,Sports,1
T008684,09e8dd3a,2024-05-21,8.67,Food,1
T008685,33c7ce32,2023-11-01,13.03,Books,2
T008686,f1134c4d,2022-08-10,32.8,Food,1
T008687,32dfd2c4,2023-06-03,87.16,Clothing,3
T008688,646b4671,2024-07-02,13.04,Home Decor,2
T008689,8be185b4,2024-10-23,15.14,Sports,1
T008690,ba89e96d,2025-03-27,16.36,Sports,4
T008691,1c3f4861,2025-04-01,16.71,Clothing,1
T008692,359b32de,2021-09-12,39.43,Clothing,2
T008693,f4e7663e,2025-01-27,113.51,Books,2
T008694,82ebbccb,2021-08-21,18.59,Sports,1
T008695,9c5af8a7,2025-03-31,19.61,Home Decor,1
T008696,c1f0b5d8,2022-04-24,11.84,Clothing,1
T008697,0a78a2b8,2023-02-11,84.58,Electronics,3
T008698,5d72a43e,2023-03-06,14.96,Beauty,2
T008699,7698bf76,2023-05-30,16.44,Clothing,3
T008700,c6f98929,2024-07-31,16.76,Clothing,1
T008701,310cc5e3,2024-03-19,43.52,Electronics,1
T008702,f6014b63,2025-01-07,16.6,Electronics,2
T008703,096d4009,2022-06-22,25.05,Home Decor,3
T008704,137f7f9d,2024-03-11,75.86,Clothing,1
T008705,047ed9f3,2024-10-08,190.83,Food,5
T008706,fab8fdb7,2024-05-10,15.01,Books,1
T008707,e2660129,2025-01-15,18.55,Books,3
T008708,e704bbef,2024-08-19,38.15,Sports,2
T008709,1a7f753e,2021-02-07,72.25,Home Decor,3
T008710,06f243a1,2022-01-30,23.0,Food,1
T008711,167622fb,2024-11-22,79.55,Beauty,3
T008712,86e40349,2024-06-28,19.84,Electronics,2
T008713,fddb3e4a,2025-01-19,40.66,Electronics,2
T008714,991fe935,2024-12-01,45.95,Home Decor,1
T008715,397d1ed5,2025-02-02,24.04,Home Decor,2
T008716,c3715451,2022-09-14,74.98,Sports,2
T008717,5d46ff27,2024-03-01,28.78,Beauty,1
T008718,df9b0d7a,2024-12-14,13.48,Home Decor,2
T008719,2c970e52,2025-03-18,17.33,Clothing,2
T008720,455ae2a1,2024-06-20,8.68,Food,3
T008721,eb9002a6,2024-09-03,16.01,Electronics,2
T008722,2140c997,2024-08-12,11.07,Electronics,1
T008723,58661c1f,2024-01-15,19.27,Books,1
T008724,7217b16a,2025-02-24,14.52,Beauty,2
T008725,ef39b9f6,2024-08-04,36.76,Electronics,2
T008726,dc068fb6,2024-09-17,37.92,Home Decor,3
T008727,8e60e411,2024-06-10,42.43,Home Decor,1
T008728,aa0e2f4b,2024-09-28,29.72,Sports,4
T008729,5b612b8b,2021-11-14,16.89,Sports,1
T008730,7c2b3797,2025-03-19,44.74,Sports,2
T008731,711edfa1,2024-10-22,65.34,Food,2
T008732,07c308c3,2023-01-24,41.53,Books,2
T008733,62c0f4d0,2024-07-18,44.99,Electronics,2
T008734,67feb7bf,2022-11-07,96.76,Sports,1
T008735,c5e04abe,2021-12-16,11.39,Books,1
T008736,7b3943d7,2024-06-06,34.73,Electronics,1
T008737,820c59d7,2024-08-14,10.75,Beauty,3
T008738,9776cad9,2021-07-30,25.5,Food,1
T008739,52adb129,2023-03-03,32.03,Sports,1
T008740,2ca91b82,2023-05-08,19.47,Sports,1
T008741,87a7765a,2024-08-29,61.12,Beauty,2
T008742,241b0eea,2023-07-29,83.17,Home Decor,1
T008743,3c3e1348,2024-03-20,18.43,Home Decor,2
T008744,28528260,2024-06-27,56.74,Clothing,1
T008745,93e63cbc,2021-06-09,33.04,Sports,3
T008746,2813271b,2025-03-05,95.69,Sports,3
T008747,4ac463c8,2024-07-19,32.55,Home Decor,2
T008748,983939a5,2024-04-11,61.75,Food,1
T008749,aad2fff7,2022-04-22,30.68,Home Decor,1
T008750,48ad0477,2025-02-23,46.85,Beauty,3
T008751,7c0d96b2,2024-12-22,26.94,Electronics,2
T008752,51a2045e,2024-03-29,49.27,Beauty,1
T008753,34e1d30d,2024-11-12,11.48,Clothing,1
T008754,20ec660c,2020-11-29,56.57,Electronics,3
T008755,1a7f753e,2021-02-26,87.54,Books,1
T008756,eea956fb,2024-08-03,31.11,Sports,2
T008757,0556baa4,2023-04-06,18.19,Books,3
T008758,1a2d1a1e,2023-10-05,15.17,Books,6
T008759,d65d4906,2021-04-14,5.0,Clothing,1
T008760,d7905ff6,2024-12-19,50.86,Books,1
T008761,ab54fad8,2022-08-27,10.76,Clothing,1
T008762,ad554efe,2021-07-04,26.93,Books,1
T008763,42fae280,2021-09-12,8.7,Clothing,3
T008764,a3a21e5b,2024-09-02,11.8,Home Decor,2
T008765,4317d472,2025-01-06,22.62,Home Decor,2
T008766,437293ef,2024-06-09,35.16,Sports,1
T008767,5bf8981f,2024-09-25,35.15,Electronics,1
T008768,4a499c7b,2023-02-25,21.84,Food,4
T008769,d6dcce9d,2024-10-20,47.04,Beauty,1
T008770,5b1c6718,2024-03-11,30.6,Books,4
T008771,74fedd36,2025-02-03,58.19,Sports,1
T008772,94c7206f,2025-02-09,21.78,Food,3
T008773,9da25915,2024-04-29,53.19,Home Decor,4
T008774,48f8afbd,2021-11-20,122.37,Food,3
T008775,0c84b273,2025-04-10,81.85,Books,3
T008776,2813271b,2025-02-19,61.47,Books,2
T008777,31893341,2022-09-23,29.34,Sports,2
T008778,6f3caec6,2024-11-28,64.34,Food,2
T008779,b3f6251a,2023-06-17,25.39,Beauty,2
T008780,8996daee,2024-08-18,37.13,Sports,2
T008781,23712884,2025-01-04,41.21,Books,1
T008782,ee7b6b35,2023-10-05,6.52,Clothing,1
T008783,8c31ad3e,2025-03-26,22.39,Food,3
T008784,67ec5e45,2023-11-20,68.49,Beauty,3
T008785,c5f160ac,2025-03-16,39.24,Sports,3
T008786,8b5ddbbf,2025-04-06,22.62,Home Decor,1
T008787,3d3affdc,2024-11-22,9.65,Books,4
T008788,024aa3de,2025-02-17,34.25,Beauty,1
T008789,c35dfff3,2024-11-07,24.93,Food,1
T008790,d79c9bf2,2021-09-25,31.87,Food,2
T008791,6b8b2c3c,2025-04-06,24.11,Electronics,2
T008792,711edfa1,2025-03-01,52.29,Clothing,3
T008793,eddb3296,2025-02-13,47.94,Electronics,1
T008794,c1cadb2b,2024-09-26,24.34,Home Decor,1
T008795,249dd12c,2024-04-06,19.96,Electronics,2
T008796,eb164a83,2024-11-05,36.9,Clothing,2
T008797,a55db17e,2024-04-03,5.0,Electronics,1
T008798,747fb22b,2022-09-03,13.22,Clothing,2
T008799,31bbd769,2023-01-23,13.29,Sports,1
T008800,8faee8c8,2025-03-28,26.25,Sports,2
T008801,8b6ad83f,2025-04-06,17.11,Sports,1
T008802,cc7dd5cc,2025-01-19,82.3,Clothing,1
T008803,e894289a,2024-03-31,16.19,Clothing,2
T008804,5b1c6718,2023-08-10,49.37,Food,1
